State Name,Survey Year,Program Name,Definition Of Need,Test Score Merit Component,Performance Merit Component,Class Rank Merit Component,Grades Merit Component,Minimum Grade For Merit Component,Dollars Awarded To Under 2 Year In State Public Institutions,Recipients In Under 2 Year In State Public Institutions,Dollars Awarded To 2 Year In State Public Institutions,Recipients In 2 Year In State Public Institutions,Dollars Awarded To 4 Year In State Public Institutions,Recipients In 4 Year In State Public Institutions,Dollars Awarded To Out Of State Public Institutions,Recipients In Out Of State Public Institutions,Dollars Awarded To Under 2 Year In State Private Institutions,Recipients In Under 2 Year In State Private Institutions,Dollars Awarded To 2 Year In State Private Institutions,Recipients In 2 Year In State Private Institutions,Dollars Awarded To 4 Year In State Private Institutions,Recipients In 4 Year In State Private Institutions,Dollars Awarded To Out Of State Private Institutions,Recipients In Out Of State Private Institutions,Dollars Awarded To Under 2 Year In State Proprietary Institutions,Recipients In Under 2 Year In State Proprietary Institutions,Dollars Awarded To 2 Year In State Proprietary Institutions,Recipients In 2 Year In State Proprietary Institutions,Dollars Awarded To 4 Year In State Proprietary Institutions,Recipients In 4 Year In State Proprietary Institutions,Dollars Awarded To Out Of State Proprietary Institutions,Recipients In Out Of State Proprietary Institutions,Total Dollars Awarded,Total Number Of Recipients
SC CHE,2014,Palmetto Fellows Scholarship,N/A, CHECKED,        , CHECKED, CHECKED,3.5,,,,,44560878,5530,,,,,,,10896909,1392,,,,,,,,,,,55457787,6922
SC CHE,2015,Palmetto Fellows Scholarship,N/A, CHECKED,        , CHECKED, CHECKED,3.5,,,,,46815034,5760,,,,,,,10466670,1349,,,,,,,,,,,57281704,7109
SC CHE,2016,Palmetto Fellows Scholarship,N/A, CHECKED,        , CHECKED, CHECKED,3.5,,,,,48682963,6034,,,,,,,10261434,1323,,,,,,,,,,,58944397,7357
SC CHE,2017,Palmetto Fellows Scholarship,N/A, CHECKED,        , CHECKED, CHECKED,3.5,,,,,51013107,6288,,,,,,,10596897,1372,,,,,,,,,,,61610004,7660
SC CHE,2018,Palmetto Fellows Scholarship,N/A, CHECKED,        , CHECKED, CHECKED,3.5,,,,,55079558,6878,,,,,,,11069656,1416,,,,,,,,,,,66149214,8294
SC CHE,2003,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,4043059,1621,,,,,,,1349102,575,,,,,,,,,,,2196,5392161
SC CHE,2004,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,0,0,0,0,4340654,1760,0,0,0,0,0,0,1653666,674,0,0,0,0,0,0,0,0,0,0,,
SC CHE,2005,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,4517972,1869,,,,,,,1523088,649,,,,,,,4858,4,,,6045918,2522
SC CHE,2006,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,4618972,1903,,,,,,,1637496,708,,,,,3533,2,,,,,6260001,2613
SC CHE,2007,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,4534311,1861,,,,,,,1761440,744,,,,,,,,,,,6295751,2605
SC CHE,2008,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,0,0,0,0,4959721,1962,0,0,0,0,0,0,2157524,842,0,0,0,0,0,0,0,0,0,0,7117245,2804
SC CHE,2009,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,4897901,1903,,,,,,,2139359,821,,,,,,,,,,,7037260,2724
SC CHE,2010,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0
SC CHE,2011,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,5641122,2200,,,,,,,2110535,858,,,,,,,,,,,7751657,3058
SC CHE,2012,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,5714639,2240,,,,,,,2084373,807,,,,,,,,,,,7799012,3047
SC CHE,2013,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,5795774,2249,,,,,,,2098135,820,,,,,,,,,,,7893909,3069
SC CHE,2014,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,6122494,2363,,,,,,,2504236,987,,,,,,,,,,,8626730,3350
SC CHE,2015,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,6155645,2383,,,,,,,2753263,1073,,,,,,,,,,,8908908,3456
SC CHE,2016,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,6422933,2490,,,,,,,3012854,1176,,,,,,,,,,,9435787,3666
SC CHE,2017,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,7013351,2714,,,,,,,3234721,1241,,,,,,,,,,,10248072,3955
SC CHE,2018,SC HOPE Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,6073049,2444,,,,,,,3305158,1299,,,,,,,,,,,9378207,3743
SC CHE,2008,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,0,0,192314,78,384098,132,0,0,0,0,4500,2,225470,91,0,0,0,0,0,0,0,0,0,0,806382,303
SC CHE,2009,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,960894,,1199087,,,,,,9000,,637047,,,,,,,,,,,,2806028,0
SC CHE,2010,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
SC CHE,2011,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
SC CHE,2012,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,1751351,546,1468009,390,,,,,,,1225367,374,,,,,,,,,,,4444727,1310
SC CHE,2013,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,656088,303,826669,347,,,,,,,453900,225,,,,,,,,,,,1936657,875
SC CHE,2014,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,882810,245,,,1351716,340,,,,,,,560504,168,,,,,,,,,,,2795030,753
SC CHE,2015,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,952654,270,1504432,347,,,,,4500,2,556722,149,,,,,,,,,,,3018308,768
SC CHE,2016,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,980251,300,1700397,406,,,,,9000,2,479074,146,,,,,,,,,,,3168722,854
SC CHE,2017,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,857148,265,1337063,329,,,,,2250,1,405563,122,,,,,,,,,,,2602024,717
SC CHE,2018,SC National Guard College Assistance Program,N/A,        ,        ,        ,        ,0,,,628832,214,1194657,300,,,,,13500,4,400115,121,,,,,,,,,,,2237104,639
SC CHE,2008,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,0,0,7467055,6609,11297276,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18764331,14264
SC CHE,2009,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,7908431,6831,13911965,8612,,,,,203080,480,4966107,12128,,,,,,,,,,,26989583,28051
SC CHE,2010,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,7886589,6506,13851296,8980,,,,,208722,572,4829357,13665,,,,,,,,,,,26775964,29723
SC CHE,2011,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,9280972,7402,12581787,8719,,,,,191994,603,4276500,13902,,,,,,,,,,,26331253,30626
SC CHE,2012,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,0,0,9384107,8155,10126469,6576,,,,,0,0,0,0,,,,,,,,,,,19510576,14731
SC CHE,2013,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,9106083,7946,14271372,9368,,,,,,,,,,,,,,,,,,,23377455,17314
SC CHE,2014,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,9003544,8017,12060740,8181,,,,,182061,607,3744377,12989,,,,,,,,,,,24990722,29794
SC CHE,2015,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,8782008,7609,13852258,9664,,,,,202673,593,4246766,12787,,,,,,,,,,,27083705,30653
SC CHE,2016,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,8776185,7229,14742098,9358,,,,,213434,598,4486665,12779,,,,,,,,,,,28218382,29964
SC CHE,2017,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,8796844,7738,15542330,9429,,,,,199354,549,4564702,12683,,,,,,,,,,,29103230,30399
SC CHE,2018,SC Need-based Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,8427084,7285,16830128,10270,,,,,203017,568,4747125,13051,,,,,,,,,,,30207354,31174
SC CHE,2004,SC Need-based Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,4967435,5747,7264589,5642,,,,,111083,467,2765057,11655,,,,,,,,,,,,
SC CHE,2005,SC Need-based Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,7217482,7041,10352401,8087,,,,,,,,,,,,,,,,,,,17569883,15128
SC CHE,2006,SC Need-based Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,6643152,6680,11049379,8602,,,,,,,,,,,,,,,,,,,17692531,15282
SC CHE,2007,SC Need-based Grants,Need (cost-EFC),        ,        ,        ,        ,0,,,7452212,6740,11799580,8114,,,,,,,,,,,,,,,,,,,19251792,14854
SC CHE,2003,SC Need-based Grants - Public Institutions,Need (cost-EFC),        ,        ,        ,        ,0,,,4362217,5506,7674841,6265,,,,,,,,,,,,,,,,,,,11771,12037058
SC CHE,2003,SREB Contract Program,N/A, CHECKED,        , CHECKED,        ,0,,,,,,,1316550,107,,,,,,,,,,,,,,,,,107,1316550
SC CHE,2004,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,1199000,86,,,,,,,233600,16,,,,,,,,,,
SC CHE,2005,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,1637900,104,,,,,,,,,,,,,,,,,1637900,104
SC CHE,2006,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,1739900,107,,,,,,,,,,,,,,,,,1739900,107
SC CHE,2007,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,2047600,106,,,,,,,,,,,,,,,,,2047600,106
SC CHE,2008,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,2152900,104,,,,,,,291200,13,,,,,,,,,2444100,117
SC CHE,2009,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,2152900,104,,,,,,,291200,13,,,,,,,,,2444100,117
SC CHE,2010,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
SC CHE,2011,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
SC CHE,2012,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,2861000,123,,,,,,,,,,,,,,,,,2861000,123
SC CHE,2013,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,2898000,124,,,,,,,,,,,,,,,,,2898000,124
SC CHE,2014,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,3068750,123,,,,,,,,,,,,,,,,,3068750,123
SC CHE,2015,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,3185300,123,,,,,,,,,,,,,,,,,,,3185300,123
SC CHE,2016,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,3235650,120,,,,,,,,,,,,,,,,,3235650,120
SC CHE,2017,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,3410350,117,,,,,,,,,,,,,,,,,3410350,117
SC CHE,2018,SREB Contract Program,N/A,        ,        ,        ,        ,0,,,,,,,3489450,157,,,,,,,,,,,,,,,,,3489450,157
SC TGC,2003,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED,        ,0,,,,,,,,,,,877951,391,25248834,11168,,,,,,,,,,,11559,26126785
SC TGC,2004,SC Tuition Grants Program,Need (cost-EFC), CHECKED, CHECKED,        ,        ,0,0,0,0,0,0,0,0,0,0,0,999769,467,25084240,11537,0,0,0,0,0,0,0,0,0,0,,
SC TGC,2005,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1117205,478,27160588,11547,0,0,0,0,0,0,0,0,0,0,28277793,12025
SC TGC,2006,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1210607,469,27407659,11400,0,0,0,0,0,0,0,0,0,0,28618266,11869
SC TGC,2007,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        ,        , CHECKED,2,0,0,0,0,0,0,0,0,0,0,1426271,513,29641917,11222,0,0,0,0,0,0,0,0,0,0,31068188,11735
SC TGC,2008,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1650319,525,35711708,11906,0,0,0,0,0,0,0,0,0,0,37362027,12431
SC TGC,2009,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1506672,479,36967949,12279,0,0,0,0,0,0,0,0,0,0,38474621,12758
SC TGC,2010,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1449490,572,33308358,13628,0,0,0,0,0,0,0,0,0,0,34757848,14200
SC TGC,2011,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1467031,603,32575778,13848,0,0,0,0,0,0,0,0,0,0,34042809,14451
SC TGC,2012,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1449363,617,30880174,13575,0,0,0,0,0,0,0,0,0,0,32329537,14192
SC TGC,2013,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,,,,,,,,,,,1634487,597,34491833,13284,,,,,,,,,,,36126320,13881
SC TGC,2014,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1652672,605,33997655,12893,0,0,0,0,0,0,0,0,0,0,35650327,13498
SC TGC,2015,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1625922,593,34030814,12753,0,0,0,0,0,0,0,0,0,0,35656736,13346
SC TGC,2016,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1682450,596,35341464,12744,0,0,0,0,0,0,0,0,0,0,37023914,13340
SC TGC,2017,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,0,0,0,0,0,0,0,0,0,0,1604447,548,36680622,12666,0,0,0,0,0,0,0,0,0,0,38285069,13214
SC TGC,2018,SC Tuition Grants Program,Need (cost-EFC), CHECKED,        , CHECKED, CHECKED,2,,,,,,,,,,,1626324,568,37850062,13020,,,,,,,,,,,39476386,13588
South Dakota,2003, *,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2004, *,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,2005, *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,2012, *,Need (cost-EFC),        ,        ,        ,        ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2013, *,Need (cost-EFC),        ,        ,        ,        ,0,,,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0
South Dakota,2014, *,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2015, *,Need (cost-EFC),        ,        ,        ,        ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2016, *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,2017, *,Need (cost-EFC),        ,        ,        ,        ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2018, *,Need (cost-EFC),        ,        ,        ,        ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2006,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,2007,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,2008,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,2013,Jump Start Scholarship,N/A,        ,        ,        , CHECKED,3,,,906,1,10872,6,,,,,,,,,,,,,1812,1,,,,,13590,8
South Dakota,2014,Jump Start Scholarship,N/A,        ,        ,        , CHECKED,3,,,,,17730,11,,,,,,,1867,1,,,,,3733,2,1867,1,,,25197,15
South Dakota,2015,Jump Start Scholarship,N/A,        ,        ,        , CHECKED,3,,,7748,3,13536,8,,,,,,,1935,1,,,,,,,1935,1,,,25154,13
South Dakota,2016,Jump Start Scholarship,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2017,Jump Start Scholarship,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2018,Jump Start Scholarship,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2009,South Dakota LEAP,Expected Family Contribution,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2010,South Dakota LEAP,Expected Family Contribution,        ,        ,        ,        ,0,,,27839,60,112514,359,,,,,5774,16,23700,45,,,,,7677,68,,,,,177504,548
South Dakota,2011,South Dakota LEAP,Expected Family Contribution,        ,        ,        ,        ,0,,,30710,57,338508,434,,,,,,,21293,37,,,,,,,16886,33,,,407397,561
South Dakota,2014,South Dakota Need Based Grant Program,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2015,South Dakota Need Based Grant Program,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2016,South Dakota Need Based Grant Program,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2017,South Dakota Need Based Grant Program,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2018,South Dakota Need Based Grant Program,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2006,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,0,0,0,0,2426000,1217,0,0,0,0,43000,22,443000,228,0,0,0,0,0,0,0,0,0,0,2912000,1467
South Dakota,2007,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,,,31500,35,1737500,1780,,,,,4000,4,366500,370,,,,,,,,,,,2139500,2189
South Dakota,2008,South Dakota Opportunity Scholarship,N/A, CHECKED, CHECKED,        , CHECKED,3,,,,,1981000,2358,,,,,20000,20,415000,498,,,,,,,,,,,2416000,2876
South Dakota,2009,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,46000,46,,,2915500,2504,,,,,3500,4,585000,507,,,,,,,,,,,3550000,3061
South Dakota,2010,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,50500,56,,,3076000,2847,,,,,333,1,641000,560,,,,,,,,,,,3767833,3464
South Dakota,2011,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,,,56000,56,3297000,2764,,,,,,,657500,543,,,,,,,,,,,4010500,3363
South Dakota,2012,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,,,32500,64,3542000,2979,,,,,,,529500,566,,,,,,,,,,,4104000,3609
South Dakota,2013,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,,,76000,77,3552500,3055,,,,,,,693500,730,,,,,,,667,2,,,4322667,3864
South Dakota,2014,South Dakota Opportunity Scholarship,N/A, CHECKED, CHECKED,        , CHECKED,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2015,South Dakota Opportunity Scholarship,N/A, CHECKED, CHECKED,        , CHECKED,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2016,South Dakota Opportunity Scholarship,N/A, CHECKED, CHECKED,        , CHECKED,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2017,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0
South Dakota,2018,South Dakota Opportunity Scholarship,N/A, CHECKED,        ,        , CHECKED,3,,,95300,86,4507150,3231,,,,,,,1081100,774,,,,,,,,,,,5683550,4091
South Dakota,2006,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED, CHECKED, CHECKED,0,,,,,,,455351,25,,,,,,,,,,,,,,,,,455351,25
South Dakota,2007,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED, CHECKED, CHECKED,0,,,,,478686,23,,,,,,,,,,,,,,,,,,,478686,23
South Dakota,2008,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        , CHECKED,0,,,,,,,436932,22,,,,,,,,,,,,,,,,,436932,22
South Dakota,2009,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        , CHECKED,0,,,,,,,369826,17,,,,,,,,,,,,,,,,,369826,17
South Dakota,2010,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        , CHECKED,0,,,,,,,374467,18,,,,,,,,,,,,,,,,,374467,18
South Dakota,2011,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        , CHECKED,0,,,,,,,450482,19,,,,,,,,,,,,,,,,,450482,19
South Dakota,2012,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        , CHECKED,0,,,,,,,464908,22,,,,,,,,,,,,,,,,,464908,22
South Dakota,2013,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        , CHECKED,0,,,,,,,547722,24,,,,,,,,,,,,,,,,,547722,24
South Dakota,2014,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        ,        ,0,,,,,,,567372,6,,,,,,,,,,,,,,,,,567372,6
South Dakota,2015,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        ,        ,0,,,,,,,542340,24,,,,,,,,,,,,,,,,,542340,24
South Dakota,2016,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        ,        ,0,,,,,,,406404,24,,,,,,,,,,,,,,,,,406404,24
South Dakota,2017,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        ,        ,0,,,,,,,571536,24,,,,,,,,,,,,,,,,,571536,24
South Dakota,2018,Veterinary Student Tuition Assistance Grant,N/A, CHECKED, CHECKED,        ,        ,0,,,,,,,641034,,,,,,,,,,,,,,,,,,641034,0
Tennessee,2006,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Tennessee,2007,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Tennessee,2008,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,2081900,2581,10574084,7681,,,,,47942,60,3297333,2377,,,,,31862,23,,,,,16033121,12722
Tennessee,2009,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,2322441,2893,12226221,8993,,,,,3713,3,3710322,2726,,,,,43807,33,,,,,18306504,14648
Tennessee,2010,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,2723909,3347,14181856,10219,,,,,6683,8,4311245,3099,,,,,70291,51,,,,,21293984,16724
Tennessee,2011,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,2917209,3566,16140576,11527,,,,,5250,4,4716262,3359,,,,,186985,145,,,,,23966282,18601
Tennessee,2012,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,4573158,3255,17160387,12748,,,,,9000,5,4759340,3523,,,,,,,169850,94,,,26671735,19625
Tennessee,2013,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,0,0,3364183,3818,18503811,12198,0,0,0,0,4158,5,5131078,3410,0,0,0,0,0,0,194280,112,0,0,27197510,19543
Tennessee,2014,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,4522648,3813,15801646,11527,,,,,5250,5,4408459,3205,,,,,,,158548,124,,,24896551,18674
Tennessee,2015,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based,        ,        ,        , CHECKED,3,,,4799057,3889,15344183,11183,,,,,3000,2,4203716,3016,,,,,,,134188,87,,,24484144,18177
Tennessee,2016,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based,        ,        ,        , CHECKED,3,,,2991418,4423,18398892,10590,,,,,8375,6,46500,2920,,,,,,,124049,89,,,21569234,18028
Tennessee,2017,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based, CHECKED,        ,        , CHECKED,3,,,2240915,4442,14512734,10587,,,,,2250,2,4057258,2942,,,,,,,75248,52,,,20888405,18025
Tennessee,2018,ASPIRE supplement to the HOPE Scholarship,Maximum income/income based,        ,        ,        , CHECKED,3,,,2003644,4559,14810129,11173,,,,,6250,5,4175527,3029,,,,,,,114365,82,,,21109915,18848
Tennessee,2003,Christa McAuliffe Scholarship,N/A, CHECKED,        ,        , CHECKED,3.5,,,,,500,1,,,,,,,,,,,,,,,,,,,1,500
Tennessee,2004,Christa McAuliffe Scholarship,N/A, CHECKED,        ,        , CHECKED,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Tennessee,2005,Christa McAuliffe Scholarship,N/A,        ,        ,        , CHECKED,3.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0
